algorithm, size, time
quickSelect, 12258, 0.237737
quickSelect, 13673, 0.299633
quickSelect, 13673, 0.296013
quickSelect, 13673, 0.295625
quickSelect, 13673, 0.296267
quickSelect, 13673, 0.295619
quickSelect, 13673, 0.295551
quickSelect, 13673, 0.295724
quickSelect, 13673, 0.295746
quickSelect, 13673, 0.295838
quickSelect, 13673, 0.295693
quickSelect, 13673, 0.296140
quickSelect, 13673, 0.295940
quickSelect, 13673, 0.295531
quickSelect, 13673, 0.295679
quickSelect, 13673, 0.296823
quickSelect, 13673, 0.295659
quickSelect, 13673, 0.295562
quickSelect, 13673, 0.295702
quickSelect, 13673, 0.295873
quickSelect, 13673, 0.299442
quickSelect, 15253, 0.367859
quickSelect, 15253, 0.367819
quickSelect, 15253, 0.367583
quickSelect, 15253, 0.367729
quickSelect, 15253, 0.367770
quickSelect, 15253, 0.367776
quickSelect, 15253, 0.367806
quickSelect, 15253, 0.367254
quickSelect, 15253, 0.368785
quickSelect, 15253, 0.368337
quickSelect, 15253, 0.367592
quickSelect, 15253, 0.367610
quickSelect, 15253, 0.367816
quickSelect, 15253, 0.367687
quickSelect, 15253, 0.371316
quickSelect, 15253, 0.367805
quickSelect, 15253, 0.367668
quickSelect, 15253, 0.367826
quickSelect, 15253, 0.367886
quickSelect, 15253, 0.368145
quickSelect, 17014, 0.457484
quickSelect, 17014, 0.457197
quickSelect, 17014, 0.458597
quickSelect, 17014, 0.457504
quickSelect, 17014, 0.457568
quickSelect, 17014, 0.457372
quickSelect, 17014, 0.458776
quickSelect, 17014, 0.461304
quickSelect, 17014, 0.457431
quickSelect, 17014, 0.457380
quickSelect, 17014, 0.457569
quickSelect, 17014, 0.457393
quickSelect, 17014, 0.458579
quickSelect, 17014, 0.457686
quickSelect, 17014, 0.457282
quickSelect, 17014, 0.457373
quickSelect, 17014, 0.457269
quickSelect, 17014, 0.457325
quickSelect, 17014, 0.458735
quickSelect, 17014, 0.461377
quickSelect, 18979, 0.569769
quickSelect, 18979, 0.568811
quickSelect, 18979, 0.568757
quickSelect, 18979, 0.570270
quickSelect, 18979, 0.569394
quickSelect, 18979, 0.569080
quickSelect, 18979, 0.568792
quickSelect, 18979, 0.568801
quickSelect, 18979, 0.573693
quickSelect, 18979, 0.569057
quickSelect, 18979, 0.569071
quickSelect, 18979, 0.570627
quickSelect, 18979, 0.568772
quickSelect, 18979, 0.568963
quickSelect, 18979, 0.568929
quickSelect, 18979, 0.568911
quickSelect, 18979, 0.569430
quickSelect, 18979, 0.568983
quickSelect, 18979, 0.573863
quickSelect, 18979, 0.569123
quickSelect, 21171, 0.708941
quickSelect, 21171, 0.708956
quickSelect, 21171, 0.708289
quickSelect, 21171, 0.707704
quickSelect, 21171, 0.708284
quickSelect, 21171, 0.711135
quickSelect, 21171, 0.711922
quickSelect, 21171, 0.709098
quickSelect, 21171, 0.709347
quickSelect, 21171, 0.707925
quickSelect, 21171, 0.708265
quickSelect, 21171, 0.707888
quickSelect, 21171, 0.707772
quickSelect, 21171, 0.707759
quickSelect, 21171, 0.712439
quickSelect, 21171, 0.708345
quickSelect, 21171, 0.708581
quickSelect, 21171, 0.707874
quickSelect, 21171, 0.708433
quickSelect, 21171, 0.707673
quickSelect, 23616, 0.880719
quickSelect, 23616, 0.886442
quickSelect, 23616, 0.880256
quickSelect, 23616, 0.881326
quickSelect, 23616, 0.881399
quickSelect, 23616, 0.882033
quickSelect, 23616, 0.881104
quickSelect, 23616, 0.886095
quickSelect, 23616, 0.879973
quickSelect, 23616, 0.880721
quickSelect, 23616, 0.880871
quickSelect, 23616, 0.881326
quickSelect, 23616, 0.889128
quickSelect, 23616, 0.886031
quickSelect, 23616, 0.886609
quickSelect, 23616, 0.880652
quickSelect, 23616, 0.886554
quickSelect, 23616, 0.883530
quickSelect, 23616, 0.882744
quickSelect, 23616, 0.882743
quickSelect, 26343, 1.101106
quickSelect, 26343, 1.103758
quickSelect, 26343, 1.096398
quickSelect, 26343, 1.097217
quickSelect, 26343, 1.105740
quickSelect, 26343, 1.095307
quickSelect, 26343, 1.095613
quickSelect, 26343, 1.096242
quickSelect, 26343, 1.099326
quickSelect, 26343, 1.100114
quickSelect, 26343, 1.105311
quickSelect, 26343, 1.094855
quickSelect, 26343, 1.096414
quickSelect, 26343, 1.102735
quickSelect, 26343, 1.104559
quickSelect, 26343, 1.110070
quickSelect, 26343, 1.104926
quickSelect, 26343, 1.102763
quickSelect, 26343, 1.101511
quickSelect, 26343, 1.110300
quickSelect, 29386, 1.366078
quickSelect, 29386, 1.368735
quickSelect, 29386, 1.370453
quickSelect, 29386, 1.374382
quickSelect, 29386, 1.368991
quickSelect, 29386, 1.363813
quickSelect, 29386, 1.376874
quickSelect, 29386, 1.378058
quickSelect, 29386, 1.380632
quickSelect, 29386, 1.374381
quickSelect, 29386, 1.376088
quickSelect, 29386, 1.373494
quickSelect, 29386, 1.382156
quickSelect, 29386, 1.364082
quickSelect, 29386, 1.368930
quickSelect, 29386, 1.368853
quickSelect, 29386, 1.372536
quickSelect, 29386, 1.363876
quickSelect, 29386, 1.370887
quickSelect, 29386, 1.376176
quickSelect, 32780, 1.703534
quickSelect, 32780, 1.697436
quickSelect, 32780, 1.701270
quickSelect, 32780, 1.695653
quickSelect, 32780, 1.712068
quickSelect, 32780, 1.698315
quickSelect, 32780, 1.716887
quickSelect, 32780, 1.711747
quickSelect, 32780, 1.717557
quickSelect, 32780, 1.706536
quickSelect, 32780, 1.718416
quickSelect, 32780, 1.709036
quickSelect, 32780, 1.717080
quickSelect, 32780, 1.711700
quickSelect, 32780, 1.711994
quickSelect, 32780, 1.710259
quickSelect, 32780, 1.715002
quickSelect, 32780, 1.720199
quickSelect, 32780, 1.718060
quickSelect, 32780, 1.721830
quickSelect, 36565, 2.143252
quickSelect, 36565, 2.129865
quickSelect, 36565, 2.129206
quickSelect, 36565, 2.112077
quickSelect, 36565, 2.120356
quickSelect, 36565, 2.141270
quickSelect, 36565, 2.124161
quickSelect, 36565, 2.128906
quickSelect, 36565, 2.143994
quickSelect, 36565, 2.120768
quickSelect, 36565, 2.131794
quickSelect, 36565, 2.129968
quickSelect, 36565, 2.143212
quickSelect, 36565, 2.128306
quickSelect, 36565, 2.125157
quickSelect, 36565, 2.137148
quickSelect, 36565, 2.127389
quickSelect, 36565, 2.138641
quickSelect, 36565, 2.122649
quickSelect, 36565, 2.133119
quickSelect, 40788, 2.651221
quickSelect, 40788, 2.659095
quickSelect, 40788, 2.642923
quickSelect, 40788, 2.642915
quickSelect, 40788, 2.668058
quickSelect, 40788, 2.650963
quickSelect, 40788, 2.650372
quickSelect, 40788, 2.651993
quickSelect, 40788, 2.642011
quickSelect, 40788, 2.658782
quickSelect, 40788, 2.641805
quickSelect, 40788, 2.657479
quickSelect, 40788, 2.638685
quickSelect, 40788, 2.671530
quickSelect, 40788, 2.660044
quickSelect, 40788, 2.651110
quickSelect, 40788, 2.663739
quickSelect, 40788, 2.660676
quickSelect, 40788, 2.655765
quickSelect, 40788, 2.663916
quickSelect, 45499, 3.305141
quickSelect, 45499, 3.325379
quickSelect, 45499, 3.307353
quickSelect, 45499, 3.314460
quickSelect, 45499, 3.326471
quickSelect, 45499, 3.301538
quickSelect, 45499, 3.302029
quickSelect, 45499, 3.327274
quickSelect, 45499, 3.316428
quickSelect, 45499, 3.308493
quickSelect, 45499, 3.322137
quickSelect, 45499, 3.324622
quickSelect, 45499, 3.323629
quickSelect, 45499, 3.321409
quickSelect, 45499, 3.310579
quickSelect, 45499, 3.316658
quickSelect, 45499, 3.318631
quickSelect, 45499, 3.329979
quickSelect, 45499, 3.303640
quickSelect, 45499, 3.324656
quickSelect, 50753, 4.137893
quickSelect, 50753, 4.139444
quickSelect, 50753, 4.124759
quickSelect, 50753, 4.133810
quickSelect, 50753, 4.128748
quickSelect, 50753, 4.138510
quickSelect, 50753, 4.142663
quickSelect, 50753, 4.135954
quickSelect, 50753, 4.130216
quickSelect, 50753, 4.121563
quickSelect, 50753, 4.139862
quickSelect, 50753, 4.147178
quickSelect, 50753, 4.148558
quickSelect, 50753, 4.143261
quickSelect, 50753, 4.138514
quickSelect, 50753, 4.135071
quickSelect, 50753, 4.140085
quickSelect, 50753, 4.133255
quickSelect, 50753, 4.133134
quickSelect, 50753, 4.130488
quickSelect, 56615, 5.156313
quickSelect, 56615, 5.174165
quickSelect, 56615, 5.169305
quickSelect, 56615, 5.161623
quickSelect, 56615, 5.177089
quickSelect, 56615, 5.169338
quickSelect, 56615, 5.171862
quickSelect, 56615, 5.163729
quickSelect, 56615, 5.167186
quickSelect, 56615, 5.169817
quickSelect, 56615, 5.173502
quickSelect, 56615, 5.174967
quickSelect, 56615, 5.175514
quickSelect, 56615, 5.173188
quickSelect, 56615, 5.
