algorithm, size, time
medianMediansSelect, 626826, 0.033255
heapSelect, 626826, 0.007250
medianMediansSelect, 626826, 0.045980
heapSelect, 626826, 0.006301
medianMediansSelect, 626826, 0.030928
heapSelect, 626826, 0.006160
medianMediansSelect, 626826, 0.035992
heapSelect, 626826, 0.013079
medianMediansSelect, 626826, 0.038705
heapSelect, 626826, 0.006211
medianMediansSelect, 626826, 0.030866
heapSelect, 626826, 0.006668
medianMediansSelect, 626826, 0.039820
heapSelect, 626826, 0.005899
medianMediansSelect, 626826, 0.036380
heapSelect, 626826, 0.009248
medianMediansSelect, 626826, 0.031102
heapSelect, 626826, 0.007824
medianMediansSelect, 626826, 0.042379
heapSelect, 626826, 0.006281
medianMediansSelect, 626826, 0.026906
heapSelect, 699216, 0.007507
medianMediansSelect, 699216, 0.035385
heapSelect, 699216, 0.008086
medianMediansSelect, 699216, 0.043367
heapSelect, 699216, 0.004583
medianMediansSelect, 699216, 0.030062
heapSelect, 699216, 0.008303
medianMediansSelect, 699216, 0.032925
heapSelect, 699216, 0.006238
medianMediansSelect, 699216, 0.029617
heapSelect, 699216, 0.014270
medianMediansSelect, 699216, 0.049734
heapSelect, 699216, 0.009765
medianMediansSelect, 699216, 0.035087
heapSelect, 699216, 0.013500
medianMediansSelect, 699216, 0.043070
heapSelect, 699216, 0.009196
medianMediansSelect, 699216, 0.034312
heapSelect, 699216, 0.007255
medianMediansSelect, 699216, 0.033927
heapSelect, 699216, 0.006282
medianMediansSelect, 699216, 0.036081
heapSelect, 699216, 0.010951
medianMediansSelect, 699216, 0.042866
heapSelect, 699216, 0.005287
medianMediansSelect, 699216, 0.033257
heapSelect, 699216, 0.010135
medianMediansSelect, 699216, 0.032564
heapSelect, 699216, 0.009466
medianMediansSelect, 699216, 0.038504
heapSelect, 699216, 0.008052
medianMediansSelect, 699216, 0.030093
heapSelect, 699216, 0.011656
medianMediansSelect, 699216, 0.031783
heapSelect, 699216, 0.009117
medianMediansSelect, 699216, 0.055372
heapSelect, 699216, 0.006864
medianMediansSelect, 699216, 0.028456
heapSelect, 699216, 0.007023
medianMediansSelect, 699216, 0.037532
heapSelect, 779966, 0.006918
medianMediansSelect, 779966, 0.031209
heapSelect, 779966, 0.009380
medianMediansSelect, 779966, 0.036440
heapSelect, 779966, 0.009046
medianMediansSelect, 779966, 0.045549
heapSelect, 779966, 0.006509
medianMediansSelect, 779966, 0.037280
heapSelect, 779966, 0.008057
medianMediansSelect, 779966, 0.036244
heapSelect, 779966, 0.008005
medianMediansSelect, 779966, 0.040260
heapSelect, 779966, 0.014326
medianMediansSelect, 779966, 0.046634
heapSelect, 779966, 0.007095
medianMediansSelect, 779966, 0.033486
heapSelect, 779966, 0.008435
medianMediansSelect, 779966, 0.038155
heapSelect, 779966, 0.008017
medianMediansSelect, 779966, 0.047093
heapSelect, 779966, 0.008075
medianMediansSelect, 779966, 0.050616
heapSelect, 779966, 0.005712
medianMediansSelect, 779966, 0.039342
heapSelect, 779966, 0.007379
medianMediansSelect, 779966, 0.043085
heapSelect, 779966, 0.009068
medianMediansSelect, 779966, 0.036158
heapSelect, 779966, 0.014799
medianMediansSelect, 779966, 0.044143
heapSelect, 779966, 0.008460
medianMediansSelect, 779966, 0.051564
heapSelect, 779966, 0.008200
medianMediansSelect, 779966, 0.045794
heapSelect, 779966, 0.006410
medianMediansSelect, 779966, 0.041480
heapSelect, 779966, 0.010691
medianMediansSelect, 779966, 0.035093
heapSelect, 779966, 0.008446
medianMediansSelect, 779966, 0.049039
heapSelect, 870042, 0.011623
medianMediansSelect, 870042, 0.037544
heapSelect, 870042, 0.010049
medianMediansSelect, 870042, 0.050706
heapSelect, 870042, 0.009304
medianMediansSelect, 870042, 0.052822
heapSelect, 870042, 0.006716
medianMediansSelect, 870042, 0.040055
heapSelect, 870042, 0.013940
medianMediansSelect, 870042, 0.046632
heapSelect, 870042, 0.010149
medianMediansSelect, 870042, 0.052581
heapSelect, 870042, 0.007948
medianMediansSelect, 870042, 0.038216
heapSelect, 870042, 0.009698
medianMediansSelect, 870042, 0.037776
heapSelect, 870042, 0.007762
medianMediansSelect, 870042, 0.038402
heapSelect, 870042, 0.020190
medianMediansSelect, 870042, 0.048650
heapSelect, 870042, 0.009035
medianMediansSelect, 870042, 0.039683
heapSelect, 870042, 0.007121
medianMediansSelect, 870042, 0.039658
heapSelect, 870042, 0.008527
medianMediansSelect, 870042, 0.061079
heapSelect, 870042, 0.006484
medianMediansSelect, 870042, 0.039557
heapSelect, 870042, 0.008816
medianMediansSelect, 870042, 0.045986
heapSelect, 870042, 0.011979
medianMediansSelect, 870042, 0.051360
heapSelect, 870042, 0.022297
medianMediansSelect, 870042, 0.069747
heapSelect, 870042, 0.011536
medianMediansSelect, 870042, 0.041206
heapSelect, 870042, 0.019210
medianMediansSelect, 870042, 0.041124
heapSelect, 870042, 0.008488
medianMediansSelect, 870042, 0.042935
heapSelect, 970520, 0.010883
medianMediansSelect, 970520, 0.048330
heapSelect, 970520, 0.015443
medianMediansSelect, 970520, 0.052993
heapSelect, 970520, 0.014367
medianMediansSelect, 970520, 0.063924
heapSelect, 970520, 0.016908
medianMediansSelect, 970520, 0.042846
heapSelect, 970520, 0.011043
medianMediansSelect, 970520, 0.053080
heapSelect, 970520, 0.016890
medianMediansSelect, 970520, 0.059524
heapSelect, 970520, 0.011587
medianMediansSelect, 970520, 0.058588
heapSelect, 970520, 0.008969
medianMediansSelect, 970520, 0.041598
heapSelect, 970520, 0.010024
medianMediansSelect, 970520, 0.051530
heapSelect, 970520, 0.010812
medianMediansSelect, 970520, 0.056408
heapSelect, 970520, 0.017888
medianMediansSelect, 970520, 0.063956
heapSelect, 970520, 0.011085
medianMediansSelect, 970520, 0.043735
heapSelect, 970520, 0.012781
medianMediansSelect, 970520, 0.052363
heapSelect, 970520, 0.008271
medianMediansSelect, 970520, 0.056416
heapSelect, 970520, 0.007137
medianMediansSelect, 970520, 0.043077
heapSelect, 970520, 0.006703
medianMediansSelect, 970520, 0.049233
heapSelect, 970520, 0.014181
medianMediansSelect, 970520, 0.060895
heapSelect, 970520, 0.010915
medianMediansSelect, 970520, 0.042715
heapSelect, 970520, 0.011902
medianMediansSelect, 970520, 0.054356
heapSelect, 970520, 0.011153
medianMediansSelect, 970520, 0.057350
heapSelect, 1082602, 0.023551
medianMediansSelect, 1082602, 0.072375
heapSelect, 1082602, 0.016155
medianMediansSelect, 1082602, 0.051357
heapSelect, 1082602, 0.013088
medianMediansSelect, 1082602, 0.059824
heapSelect, 1082602, 0.011367
medianMediansSelect, 1082602, 0.053486
heapSelect, 1082602, 0.014658
medianMediansSelect, 1082602, 0.057266
heapSelect, 1082602, 0.009319
medianMediansSelect, 1082602, 0.056006
heapSelect, 1082602, 0.009539
medianMediansSelect, 1082602, 0.055081
heapSelect, 1082602, 0.008485
medianMediansSelect, 1082602, 0.055335
heapSelect, 1082602, 0.010058
medianMediansSelect, 1082602, 0.055770
heapSelect, 1082602, 0.023471
medianMediansSelect, 1082602, 0.063760
heapSelect, 1082602, 0.012508
medianMediansSelect, 1082602, 0.071564
heapSelect, 1082602, 0.009483
medianMediansSelect, 1082602, 0.057406
heapSelect, 1082602, 0.008837
medianMediansSelect, 1082602, 0.052173
heapSelect, 1082602, 0.010909
medianMediansSelect, 1082602, 0.047872
heapSelect, 1082602, 0.010520
medianMediansSelect, 1082602, 0.047899
heapSelect, 1082602, 0.020635
medianMediansSelect, 1082602, 0.059767
heapSelect, 1082602, 0.012930
medianMediansSelect, 1082602, 0.066131
heapSelect, 1082602, 0.016176
medianMediansSelect, 1082602, 0.066806
heapSelect, 1082602, 0.020315
medianMediansSelect, 1082602, 0.071152
heapSelect, 1082602, 0.011230
medianMediansSelect, 1082602, 0.055750
heapSelect, 1207629, 0.017284
medianMediansSelect, 1207629, 0.080316
heapSelect, 1207629, 0.015590
medianMediansSelect, 1207629, 0.066095
heapSelect, 1207629, 0.020937
medianMediansSelect, 1207629, 0.076586
heapSelect, 1207629, 0.010483
medianMediansSelect, 1207629, 0.054647
heapSelect, 1207629, 0.009846
medianMediansSelect, 1207629, 0.055181
heapSelect, 1207629, 0.013226
medianMediansSelect, 1207629, 0.073898
heapSelect, 1207629, 0.023089
medianMediansSelect, 1207629, 0.082984
heapSelect, 1207629, 0.019831
medianMediansSelect, 1207629, 0.088506
heapSelect, 1207629, 0.016343
medianMediansSelect, 1207629, 0.057967
heapSelect, 1207629, 0.013430
medianMediansSelect, 1207629, 0.063513
heapSelect, 1207629, 0.018722
medianMediansSelect, 1207629, 0.069334
heapSelect, 1207629, 0.009921
medianMediansSelect, 1207629, 0.072306
heapSelect, 1207629, 0.009978
medianMediansSelect, 1207629, 0.077967
heapSelect, 1207629, 0.015083
medianMediansSelect, 1207629, 0.064507
heapSelect, 1207629, 0.024267
medianMediansSelect, 1207629, 0.074478
heapSelect, 1207629, 0.025504
medianMediansSelect, 1207629, 0.081173
heapSelect, 1207629, 0.017507
medianMediansSelect, 1207629, 0.082714
heapSelect, 1207629, 0.013369
medianMediansSelect, 1207629, 0.071471
heapSelect, 1207629, 0.023145
medianMediansSelect, 1207629, 0.074938
heapSelect, 1207629, 0.012039
medianMediansSelect, 1207629, 0.055557
heapSelect, 1347094, 0.016745
medianMediansSelect, 1347094, 0.072623
heapSelect, 1347094, 0.018759
medianMediansSelect, 1347094, 0.056444
heapSelect, 1347094, 0.033641
medianMediansSelect, 1347094, 0.066488
heapSelect, 1347094, 0.010843
medianMediansSelect, 1347094, 0.061524
heapSelect, 1347094, 0.025640
medianMediansSelect, 1347094, 0.094843
heapSelect, 1347094, 0.011177
medianMediansSelect, 1347094, 0.070609
heapSelect, 1347094, 0.011609
medianMediansSelect, 1347094, 0.068144
heapSelect, 1347094, 0.011028
medianMediansSelect, 1347094, 0.064897
heapSelect, 1347094, 0.021650
medianMediansSelect, 1347094, 0.096075
heapSelect, 1347094, 0.008986
medianMediansSelect, 1347094, 0.059709
heapSelect, 1347094, 0.014700
medianMediansSelect, 1347094, 0.062110
heapSelect, 1347094, 0.012895
medianMediansSelect, 1347094, 0.065194
heapSelect, 1347094, 0.021471
medianMediansSelect, 1347094, 0.066153
heapSelect, 1347094, 0.018267
medianMediansSelect, 1347094, 0.076182
heapSelect, 1347094, 0.012862
medianMediansSelect, 1347094, 0.062414
heapSelect, 1347094, 0.014743
medianMediansSelect, 1347094, 0.062093
heapSelect, 1347094, 0.024250
medianMediansSelect, 1347094, 0.064086
heapSelect, 1347094, 0.017214
medianMediansSelect, 1347094, 0.064361
heapSelect, 1347094, 0.022670
medianMediansSelect, 1347094, 0.080215
heapSelect, 1347094, 0.024433
medianMediansSelect, 1347094, 0.057902
heapSelect, 1502665, 0.022829
medianMediansSelect, 1502665, 0.079989
heapSelect, 1502665, 0.015877
medianMediansSelect, 1502665, 0.087119
heapSelect, 1502665, 0.013288
medianMediansSelect, 1502665, 0.072059
heapSelect, 1502665, 0.019505
medianMediansSelect, 1502665, 0.081040
heapSelect, 1502665, 0.028526
medianMediansSelect, 1502665, 0.084834
heapSelect, 1502665, 0.011111
medianMediansSelect, 1502665, 0.074305
heapSelect, 1502665, 0.024849
medianMediansSelect, 1502665, 0.065635
heapSelect, 1502665, 0.017246
medianMediansSelect, 1502665, 0.098951
heapSelect, 1502665, 0.015955
medianMediansSelect, 1502665, 0.096378
heapSelect, 1502665, 0.018426
medianMediansSelect, 1502665, 0.071278
heapSelect, 1502665, 0.013270
medianMediansSelect, 1502665, 0.073391
heapSelect, 1502665, 0.015289
medianMediansSelect, 1502665, 0.069203
heapSelect, 1502665, 0.022610
medianMediansSelect, 1502665, 0.087013
heapSelect, 1502665, 0.012643
medianMediansSelect, 1502665, 0.073825
heapSelect, 1502665, 0.025885
medianMediansSelect, 1502665, 0.071596
heapSelect, 1502665, 0.019202
medianMediansSelect, 1502665, 0.075298
heapSelect, 1502665, 0.023053
medianMediansSelect, 1502665, 0.068612
heapSelect, 1502665, 0.022677
medianMediansSelect, 1502665, 0.081809
heapSelect, 1502665, 0.010255
medianMediansSelect, 1502665, 0.066619
heapSelect, 1502665, 0.012553
medianMediansSelect, 1502665, 0.055761
heapSelect, 1676202, 0.027712
medianMediansSelect, 1676202, 0.095060
heapSelect, 1676202, 0.022094
medianMediansSelect, 1676202, 0.085643
heapSelect, 1676202, 0.019424
medianMediansSelect, 1676202, 0.094127
heapSelect, 1676202, 0.031883
medianMediansSelect, 1676202, 0.098119
heapSelect, 1676202, 0.017343
medianMediansSelect, 1676202, 0.108844
heapSelect, 1676202, 0.021171
medianMediansSelect, 1676202, 0.078374
heapSelect, 1676202, 0.014590
medianMediansSelect, 1676202, 0.082931
heapSelect, 1676202, 0.028549
medianMediansSelect, 1676202, 0.094633
heapSelect, 1676202, 0.020316
medianMediansSelect, 1676202, 0.085011
heapSelect, 1676202, 0.029823
medianMediansSelect, 1676202, 0.091620
heapSelect, 1676202, 0.012920
medianMediansSelect, 1676202, 0.097119
heapSelect, 1676202, 0.015391
medianMediansSelect, 1676202, 0.088268
heapSelect, 1676202, 0.027817
medianMediansSelect, 1676202, 0.105347
heapSelect, 1676202, 0.015702
medianMediansSelect, 1676202, 0.085909
heapSelect, 1676202, 0.026476
medianMediansSelect, 1676202, 0.111727
heapSelect, 1676202, 0.013515
medianMediansSelect, 1676202, 0.074860
heapSelect, 1676202, 0.010815
medianMediansSelect, 1676202, 0.082358
heapSelect, 1676202, 0.012910
medianMediansSelect, 1676202, 0.065453
heapSelect, 1676202, 0.019389
medianMediansSelect, 1676202, 0.093851
heapSelect, 1676202, 0.014748
medianMediansSelect, 1676202, 0.088967
heapSelect, 1869781, 0.044553
medianMediansSelect, 1869781, 0.080390
heapSelect, 1869781, 0.042247
medianMediansSelect, 1869781, 0.122602
heapSelect, 1869781, 0.021056
medianMediansSelect, 1869781, 0.106882
heapSelect, 1869781, 0.021585
medianMediansSelect, 1869781, 0.073029
heapSelect, 1869781, 0.021177
medianMediansSelect, 1869781, 0.099372
heapSelect, 1869781, 0.023723
medianMediansSelect, 1869781, 0.095680
heapSelect, 1869781, 0.024680
medianMediansSelect, 1869781, 0.121718
heapSelect, 1869781, 0.020837
medianMediansSelect, 1869781, 0.104481
heapSelect, 1869781, 0.018158
medianMediansSelect, 1869781, 0.090223
heapSelect, 1869781, 0.023691
medianMediansSelect, 1869781, 0.112172
heapSelect, 1869781, 0.021714
medianMediansSelect, 1869781, 0.087029
heapSelect, 1869781, 0.015009
medianMediansSelect, 1869781, 0.087575
heapSelect, 1869781, 0.021818
medianMediansSelect, 1869781, 0.107037
heapSelect, 1869781, 0.027008
medianMediansSelect, 1869781, 0.098313
heapSelect, 1869781, 0.033667
medianMediansSelect, 1869781, 0.088617
heapSelect, 1869781, 0.015138
medianMediansSelect, 1869781, 0.098575
heapSelect, 1869781, 0.014872
medianMediansSelect, 1869781, 0.088270
heapSelect, 1869781, 0.016470
medianMediansSelect, 1869781, 0.100865
heapSelect, 1869781, 0.016392
medianMediansSelect, 1869781, 0.094046
heapSelect, 1869781, 0.014794
medianMediansSelect, 1869781, 0.087754
heapSelect, 2085716, 0.021062
medianMediansSelect, 2085716, 0.103893
heapSelect, 2085716, 0.019072
medianMediansSelect, 2085716, 0.108405
heapSelect, 2085716, 0.028611
medianMediansSelect, 2085716, 0.120192
heapSelect, 2085716, 0.030361
medianMediansSelect, 2085716, 0.100541
heapSelect, 2085716, 0.034823
medianMediansSelect, 2085716, 0.144965
heapSelect, 2085716, 0.041710
medianMediansSelect, 2085716, 0.130265
heapSelect, 2085716, 0.026577
medianMediansSelect, 2085716, 0.128010
heapSelect, 2085716, 0.020500
medianMediansSelect, 2085716, 0.110379
heapSelect, 2085716, 0.034522
medianMediansSelect, 2085716, 0.107960
heapSelect, 2085716, 0.021800
medianMediansSelect, 2085716, 0.107350
heapSelect, 2085716, 0.021621
medianMediansSelect, 2085716, 0.114964
heapSelect, 2085716, 0.016999
medianMediansSelect, 2085716, 0.100826
heapSelect, 2085716, 0.015599
medianMediansSelect, 2085716, 0.101569
heapSelect, 2085716, 0.033358
medianMediansSelect, 2085716, 0.147317
heapSelect, 2085716, 0.019301
medianMediansSelect, 2085716, 0.107661
heapSelect, 2085716, 0.026759
medianMediansSelect, 2085716, 0.085919
heapSelect, 2085716, 0.021853
medianMediansSelect, 2085716, 0.128948
heapSelect, 2085716, 0.020858
medianMediansSelect, 2085716, 0.109727
heapSelect, 2085716, 0.044861
medianMediansSelect, 2085716, 0.163077
heapSelect, 2085716, 0.033719
medianMediansSelect, 2085716, 0.131073
heapSelect, 2326588, 0.021217
medianMediansSelect, 2326588, 0.109764
heapSelect, 2326588, 0.014678
medianMediansSelect, 2326588, 0.094975
heapSelect, 2326588, 0.025562
medianMediansSelect, 2326588, 0.104708
heapSelect, 2326588, 0.032323
medianMediansSelect, 2326588, 0.140992
heapSelect, 2326588, 0.021508
medianMediansSelect, 2326588, 0.104664
heapSelect, 2326588, 0.032928
medianMediansSelect, 2326588, 0.106021
heapSelect, 2326588, 0.030510
medianMediansSelect, 2326588, 0.127161
heapSelect, 2326588, 0.021543
medianMediansSelect, 2326588, 0.145065
heapSelect, 2326588, 0.021560
medianMediansSelect, 2326588, 0.100907
heapSelect, 2326588, 0.030219
medianMediansSelect, 2326588, 0.114318
heapSelect, 2326588, 0.027605
medianMediansSelect, 2326588, 0.140617
heapSelect, 2326588, 0.029549
medianMediansSelect, 2326588, 0.101949
heapSelect, 2326588, 0.025092
medianMediansSelect, 2326588, 0.152067
heapSelect, 2326588, 0.023655
medianMediansSelect, 2326588, 0.107504
heapSelect, 2326588, 0.022316
medianMediansSelect, 2326588, 0.107316
heapSelect, 2326588, 0.027961
medianMediansSelect, 2326588, 0.108487
heapSelect, 2326588, 0.019278
medianMediansSelect, 2326588, 0.107977
heapSelect, 2326588, 0.036247
medianMediansSelect, 2326588, 0.151565
heapSelect, 2326588, 0.042257
medianMediansSelect, 2326588, 0.112884
heapSelect, 2326588, 0.027670
medianMediansSelect, 2326588, 0.112213
heapSelect, 2595278, 0.044064
medianMediansSelect, 2595278, 0.144134
heapSelect, 2595278, 0.043760
medianMediansSelect, 2595278, 0.137928
heapSelect, 2595278, 0.035234
medianMediansSelect, 2595278, 0.173106
heapSelect, 2595278, 0.028872
medianMediansSelect, 2595278, 0.148085
heapSelect, 2595278, 0.031977
medianMediansSelect, 2595278, 0.154111
heapSelect, 2595278, 0.044839
medianMediansSelect, 2595278, 0.138285
heapSelect, 2595278, 0.037053
medianMediansSelect, 2595278, 0.139238
heapSelect, 2595278, 0.023393
medianMediansSelect, 2595278, 0.147492
heapSelect, 2595278, 0.044708
medianMediansSelect, 2595278, 0.125927
heapSelect, 2595278, 0.028660
medianMediansSelect, 2595278, 0.126352
heapSelect, 2595278, 0.024316
medianMediansSelect, 2595278, 0.124151
heapSelect, 2595278, 0.025376
medianMediansSelect, 2595278, 0.128519
heapSelect, 2595278, 0.046268
medianMediansSelect, 2595278, 0.158834
heapSelect, 2595278, 0.021394
medianMediansSelect, 2595278, 0.112723
heapSelect, 2595278, 0.037907
medianMediansSelect, 2595278, 0.143436
heapSelect, 2595278, 0.022580
medianMediansSelect, 2595278, 0.123680
heapSelect, 2595278, 0.038952
medianMediansSelect, 2595278, 0.167211
heapSelect, 2595278, 0.031539
medianMediansSelect, 2595278, 0.155335
heapSelect, 2595278, 0.033043
medianMediansSelect, 2595278, 0.129451
heapSelect, 2595278, 0.048901
medianMediansSelect, 2595278, 0.159101
heapSelect, 2894998, 0.056431
medianMediansSelect, 2894998, 0.162131
heapSelect, 2894998, 0.038348
medianMediansSelect, 2894998, 0.215929
heapSelect, 2894998, 0.027938
medianMediansSelect, 2894998, 0.157381
heapSelect, 2894998, 0.034825
medianMediansSelect, 2894998, 0.155685
heapSelect, 2894998, 0.055705
medianMediansSelect, 2894998, 0.175147
heapSelect, 2894998, 0.025536
medianMediansSelect, 2894998, 0.144074
heapSelect, 2894998, 0.039526
medianMediansSelect, 2894998, 0.147888
heapSelect, 2894998, 0.060696
medianMediansSelect, 2894998, 0.179756
heapSelect, 2894998, 0.025673
medianMediansSelect, 2894998, 0.132412
heapSelect, 2894998, 0.043552
medianMediansSelect, 2894998, 0.174027
heapSelect, 2894998, 0.025424
medianMediansSelect, 2894998, 0.153472
heapSelect, 2894998, 0.059160
medianMediansSelect, 2894998, 0.179461
heapSelect, 2894998, 0.045093
medianMediansSelect, 2894998, 0.168490
heapSelect, 2894998, 0.038274
medianMediansSelect, 2894998, 0.181072
heapSelect, 2894998, 0.042563
medianMediansSelect, 2894998, 0.136727
heapSelect, 2894998, 0.019896
medianMediansSelect, 2894998, 0.123495
heapSelect, 2894998, 0.037390
medianMediansSelect, 2894998, 0.125169
heapSelect, 2894998, 0.047460
medianMediansSelect, 2894998, 0.156024
heapSelect, 2894998, 0.026635
medianMediansSelect, 2894998, 0.129176
heapSelect, 2894998, 0.045281
medianMediansSelect, 2894998, 0.179882
heapSelect, 3229331, 0.045728
medianMediansSelect, 3229331, 0.208751
heapSelect, 3229331, 0.030855
medianMediansSelect, 3229331, 0.142905
heapSelect, 3229331, 0.036636
medianMediansSelect, 3229331, 0.187870
heapSelect, 3229331, 0.051662
medianMediansSelect, 3229331, 0.188187
heapSelect, 3229331, 0.034259
medianMediansSelect, 3229331, 0.158854
heapSelect, 3229331, 0.025950
medianMediansSelect, 3229331, 0.144957
heapSelect, 3229331, 0.029928
medianMediansSelect, 3229331, 0.145187
heapSelect, 3229331, 0.021710
medianMediansSelect, 3229331, 0.155094
heapSelect, 3229331, 0.037059
medianMediansSelect, 3229331, 0.202732
heapSelect, 3229331, 0.022969
medianMediansSelect, 3229331, 0.161137
heapSelect, 3229331, 0.064988
medianMediansSelect, 3229331, 0.188424
heapSelect, 3229331, 0.059400
medianMediansSelect, 3229331, 0.195537
heapSelect, 3229331, 0.033722
medianMediansSelect, 3229331, 0.155543
heapSelect, 3229331, 0.036656
medianMediansSelect, 3229331, 0.182544
heapSelect, 3229331, 0.044924
medianMediansSelect, 3229331, 0.164838
heapSelect, 3229331, 0.059083
medianMediansSelect, 3229331, 0.198895
heapSelect, 3229331, 0.024779
medianMediansSelect, 3229331, 0.115748
heapSelect, 3229331, 0.053090
medianMediansSelect, 3229331, 0.233350
heapSelect, 3229331, 0.043794
medianMediansSelect, 3229331, 0.203502
heapSelect, 3229331, 0.024408
medianMediansSelect, 3229331, 0.156395
heapSelect, 3602276, 0.043338
medianMediansSelect, 3602276, 0.186785
heapSelect, 3602276, 0.042943
medianMediansSelect, 3602276, 0.211919
heapSelect, 3602276, 0.074842
medianMediansSelect, 3602276, 0.272635
heapSelect, 3602276, 0.068340
medianMediansSelect, 3602276, 0.272309
heapSelect, 3602276, 0.039588
medianMediansSelect, 3602276, 0.204526
heapSelect, 3602276, 0.031133
medianMediansSelect, 3602276, 0.188902
heapSelect, 3602276, 0.031569
medianMediansSelect, 3602276, 0.160761
heapSelect, 3602276, 0.022572
medianMediansSelect, 3602276, 0.153691
heapSelect, 3602276, 0.043488
medianMediansSelect, 3602276, 0.234158
heapSelect, 3602276, 0.052195
medianMediansSelect, 3602276, 0.187479
heapSelect, 3602276, 0.029756
medianMediansSelect, 3602276, 0.209127
heapSelect, 3602276, 0.051824
medianMediansSelect, 3602276, 0.164834
heapSelect, 3602276, 0.069752
medianMediansSelect, 3602276, 0.194020
heapSelect, 3602276, 0.046691
medianMediansSelect, 3602276, 0.239152
heapSelect, 3602276, 0.067664
medianMediansSelect, 3602276, 0.265701
heapSelect, 3602276, 0.048519
medianMediansSelect, 3602276, 0.217760
heapSelect, 3602276, 0.038400
medianMediansSelect, 3602276, 0.231185
heapSelect, 3602276, 0.042089
medianMediansSelect, 3602276, 0.202918
heapSelect, 3602276, 0.072184
medianMediansSelect, 3602276, 0.219301
heapSelect, 3602276, 0.044616
medianMediansSelect, 3602276, 0.198745
heapSelect, 4018290, 0.044445
medianMediansSelect, 4018290, 0.185715
heapSelect, 4018290, 0.036262
medianMediansSelect, 4018290, 0.218775
heapSelect, 4018290, 0.048365
medianMediansSelect, 4018290, 0.184208
heapSelect, 4018290, 0.040093
medianMediansSelect, 4018290, 0.194911
heapSelect, 4018290, 0.025914
medianMediansSelect, 4018290, 0.200208
heapSelect, 4018290, 0.039614
medianMediansSelect, 4018290, 0.235040
heapSelect, 4018290, 0.052491
medianMediansSelect, 4018290, 0.218010
heapSelect, 4018290, 0.089518
medianMediansSelect, 4018290, 0.315238
heapSelect, 4018290, 0.050936
medianMediansSelect, 4018290, 0.216767
heapSelect, 4018290, 0.074005
medianMediansSelect, 4018290, 0.222140
heapSelect, 4018290, 0.038327
medianMediansSelect, 4018290, 0.196604
heapSelect, 4018290, 0.052003
medianMediansSelect, 4018290, 0.251970
heapSelect, 4018290, 0.031864
medianMediansSelect, 4018290, 0.181845
heapSelect, 4018290, 0.041233
medianMediansSelect, 4018290, 0.164030
heapSelect, 4018290, 0.051680
medianMediansSelect, 4018290, 0.241186
heapSelect, 4018290, 0.054583
medianMediansSelect, 4018290, 0.236404
heapSelect, 4018290, 0.049648
medianMediansSelect, 4018290, 0.205271
heapSelect, 4018290, 0.044621
medianMediansSelect, 4018290, 0.232998
heapSelect, 4018290, 0.047828
medianMediansSelect, 4018290, 0.199458
heapSelect, 4018290, 0.052311
medianMediansSelect, 4018290, 0.189731
heapSelect, 4482349, 0.036115
medianMediansSelect, 4482349, 0.203664
heapSelect, 4482349, 0.049216
medianMediansSelect, 4482349, 0.230176
heapSelect, 4482349, 0.089702
medianMediansSelect, 4482349, 0.271277
heapSelect, 4482349, 0.064497
medianMediansSelect, 4482349, 0.240084
heapSelect, 4482349, 0.052965
medianMediansSelect, 4482349, 0.193432
heapSelect, 4482349, 0.048532
medianMediansSelect, 4482349, 0.212790
heapSelect, 4482349, 0.071896
medianMediansSelect, 4482349, 0.265043
heapSelect, 4482349, 0.059026
medianMediansSelect, 4482349, 0.280692
heapSelect, 4482349, 0.052038
medianMediansSelect, 4482349, 0.250775
heapSelect, 4482349, 0.040185
medianMediansSelect, 4482349, 0.198436
heapSelect, 4482349, 0.080711
medianMediansSelect, 4482349, 0.310339
heapSelect, 4482349, 0.055203
medianMediansSelect, 4482349, 0.250146
heapSelect, 4482349, 0.044882
medianMediansSelect, 4482349, 0.225212
heapSelect, 4482349, 0.047078
medianMediansSelect, 4482349, 0.177010
heapSelect, 4482349, 0.058187
medianMediansSelect, 4482349, 0.270048
heapSelect, 4482349, 0.034868
medianMediansSelect, 4482349, 0.214491
heapSelect, 4482349, 0.031126
medianMediansSelect, 4482349, 0.196399
heapSelect, 4482349, 0.065635
medianMediansSelect, 4482349, 0.193216
heapSelect, 4482349, 0.056917
medianMediansSelect, 4482349, 0.269721
heapSelect, 4482349, 0.048031
medianMediansSelect, 4482349, 0.168015
heapSelect, 5000000, 0.089687
medianMediansSelect, 5000000, 0.290633
heapSelect, 5000000, 0.044134
medianMediansSelect, 5000000, 0.221592
heapSelect, 5000000, 0.078423
medianMediansSelect, 5000000, 0.305397
heapSelect, 5000000, 0.058174
medianMediansSelect, 5000000, 0.258091
heapSelect, 5000000, 0.084308
medianMediansSelect, 5000000, 0.389969
heapSelect, 5000000, 0.032285
medianMediansSelect, 5000000, 0.219994
heapSelect, 5000000, 0.045453
medianMediansSelect, 5000000, 0.253212
heapSelect, 5000000, 0.051037
medianMediansSelect, 5000000, 0.306056
heapSelect, 5000000, 0.099457
medianMediansSelect, 5000000, 0.290499
heapSelect, 5000000, 0.085002
medianMediansSelect, 5000000, 0.323726
heapSelect, 5000000, 0.033733
medianMediansSelect, 5000000, 0.233120
heapSelect, 5000000, 0.030727
medianMediansSelect, 5000000, 0.217701
heapSelect, 5000000, 0.051823
